GEOID,COUNTY,POP_TOT,MALE_POP,FEMALE_POP,GDP,DEGREE_TOT,BACHELOR,MASTER,PROFFE,DOCTOR,TOT_NO_INS,MALE_INS,FEMALE_INS,BOTH_INS,TOT_POV,MALE_POV,FEMALE_POV,TOT_COMM,OTHER_COMM,preciMax,maxTemp,PER_PROF,PER_POV,POP_GRAD,PER_NO_INS,PER_COMM,PER_MALE
41061,"Union County, Oregon",25810,12738,13072,26586,17161,2789,863,310,160,25572,1341,1052,2393,4365,1785,2580,10954,34,4.99,84.2,5.164664858581945,16.91204959318094,1333,99.07787679194111,42.44091437427354,0.4935296396745448
41063,"Wallowa County, Oregon",6864,3297,3567,26898,5390,869,333,124,62,6763,277,134,411,927,437,490,2967,27,5.02,84.3,7.561188811188811,13.505244755244755,519,98.52855477855478,43.22552447552447,0.4803321678321678
41065,"Wasco County, Oregon",25687,12804,12883,24727,17862,2330,908,183,110,25272,1193,1176,2369,3449,1524,1925,10937,28,3.32,88.2,4.675516798380504,13.427025343558999,1201,98.38439677657959,42.57795772180481,0.498462257172889
41067,"Washington County, Oregon",572071,282381,289690,35369,387890,103494,42910,8454,9668,568631,25566,20252,45818,58214,26784,31430,287379,1675,14.12,84,10.66860581990697,10.176009621183384,61032,99.39867603846376,50.234848471605794,0.4936118069260634
41069,"Wheeler County, Oregon",1415,686,729,21268,1110,123,27,10,15,1412,47,54,101,287,132,155,483,7,2.28,86.9,3.674911660777385,20.28268551236749,52,99.78798586572438,34.13427561837456,0.48480565371024736
41071,"Yamhill County, Oregon",102366,51188,51178,28540,68229,11017,4483,889,910,100149,4588,3155,7743,13334,5650,7684,45285,203,15.96,85.2,6.13680323544927,13.025809350760994,6282,97.83424183811032,44.238321317624994,0.5000488443428482
42001,"Adams County, Pennsylvania",101589,50055,51534,29685,70861,9072,5098,791,716,100343,3433,3226,6659,8548,3766,4782,49517,168,7.01,85.6,6.501688174900826,8.414296823474983,6605,98.7734892557265,48.74248196162971,0.49272066857632224
42003,"Allegheny County, Pennsylvania",1229605,593177,636428,35280,882896,207014,100056,26304,19568,1215219,36558,26259,62817,149568,64487,85081,610735,4546,6.81,82.7,11.867876269208404,12.163906295111031,145928,98.83003078224307,49.66920271143985,0.4824126447111064
42005,"Armstrong County, Pennsylvania",66737,33176,33561,25502,48920,5002,1895,301,247,66207,2053,1863,3916,8577,3813,4764,29235,273,7.36,82.1,3.66063802688164,12.851941202031856,2443,99.20583784107767,43.80628436998966,0.4971155431020274
42007,"Beaver County, Pennsylvania",168161,81606,86555,29162,121982,20085,7066,1413,742,166757,4863,3601,8464,17867,8007,9860,80263,556,5.32,82.8,5.483435517153205,10.624936816503231,9221,99.16508584035537,47.72985412788935,0.4852849352703659
42009,"Bedford County, Pennsylvania",48891,24404,24487,24219,35495,2839,1536,327,194,48407,2050,1715,3765,6585,2935,3650,21586,229,7.01,83.3,4.207318320345258,13.468736577284163,2057,99.01004274815406,44.15127528583993,0.4991511730175288
42011,"Berks County, Pennsylvania",415500,204283,211217,29041,279980,43700,17930,3222,2099,410592,17069,14071,31140,54762,24410,30352,197240,2038,7.49,84.8,5.5959085439229845,13.179783393501806,23251,98.81877256317689,47.470517448856796,0.4916558363417569
42013,"Blair County, Pennsylvania",124736,61106,63630,25531,88352,12370,4261,755,569,123288,4475,3198,7673,18479,8059,10420,55583,473,6.74,81.6,4.477456387891226,14.81448819907645,5585,98.83914828116983,44.56051180092355,0.4898826321190354
42015,"Bradford County, Pennsylvania",61546,30348,31198,26937,43396,5197,1989,419,215,60936,2789,1978,4767,7430,3322,4108,26100,132,6.07,79.6,4.261852923016931,12.07227114678452,2623,99.00887141325188,42.40730510512462,0.4930945959120008
42017,"Bucks County, Pennsylvania",626486,307319,319167,41924,443646,104639,51854,10272,7985,620739,16798,12749,29547,37912,15469,22443,320937,1665,5.89,85.3,11.191151917201662,6.051531877807325,70111,99.08266106505174,51.228120021836084,0.4905440823897102
42019,"Butler County, Pennsylvania",185984,91847,94137,35101,130903,29117,12855,1769,1585,183979,4368,3553,7921,15194,6636,8558,91282,441,6.35,81.8,8.715265829318652,8.169519958706125,16209,98.9219502752925,49.08056607019959,0.49384355643496214
42021,"Cambria County, Pennsylvania",135871,66777,69094,24838,96941,12538,5437,1522,804,132115,4328,3015,7343,20115,8853,11262,55963,415,7.18,79.4,5.713507665359054,14.804483664652501,7763,97.2356131919247,41.18833305120298,0.49147353003952277
42023,"Cameron County, Pennsylvania",4754,2419,2335,24933,3588,391,121,42,18,4715,159,68,227,674,288,386,2072,9,6.2,79.1,3.8073201514514095,14.17753470761464,181,99.17963819941102,43.584350021034915,0.5088346655448044
42025,"Carbon County, Pennsylvania",63987,31716,32271,25680,46941,4826,2086,369,248,63160,2301,1782,4083,8053,3734,4319,28624,136,7.6,80,4.224295560035633,12.585368903058434,2703,98.70754997108787,44.73408661134293,0.4956631815837592
42027,"Centre County, Pennsylvania",160646,84313,76333,28545,96043,22186,12116,1551,6123,156272,5536,3683,9219,26291,13679,12612,75073,699,7.18,80.4,12.319011989094033,16.365798090210774,19790,97.27724313085916,46.7319447729791,0.5248372197253589
42029,"Chester County, Pennsylvania",514652,253509,261143,46256,347586,105643,51687,10512,9422,509840,18691,14311,33002,34446,15150,19296,262958,1628,6.08,85.5,13.91639399050232,6.693066382720751,71621,99.06499926163698,51.09433170375321,0.4925833378671413
42031,"Clarion County, Pennsylvania",38747,18932,19815,23595,26281,3488,1657,308,283,38353,1790,1406,3196,6553,2938,3615,16883,145,7.11,81.4,5.801739489508865,16.912277079515835,2248,98.98314708235476,43.57240560559527,0.48860556946344236
42033,"Clearfield County, Pennsylvania",80539,41950,38589,22568,59080,5836,1820,372,323,75111,3234,2500,5734,11463,4994,6469,32856,295,7.37,79.9,3.122710736413415,14.232856131811918,2515,93.26040800109264,40.795142725884354,0.5208656675647823
42035,"Clinton County, Pennsylvania",39321,19293,20028,22794,25238,2852,1294,187,202,38733,2029,1655,3684,6431,2799,3632,17277,262,6.95,80.8,4.280155642023346,16.355128302942447,1683,98.50461585412376,43.93835355153735,0.4906538490882734
42037,"Columbia County, Pennsylvania",66615,32085,34530,24908,43966,5961,2592,399,566,65871,1868,1708,3576,9821,4451,5370,29717,116,8.34,81.6,5.3396382196202055,14.742925767469789,3557,98.88313442918262,44.61007280642498,0.4816482774149966
42039,"Crawford County, Pennsylvania",86847,42498,44349,24716,60171,7531,3450,637,669,85418,4684,4370,9054,12032,5522,6510,37470,301,5.83,80.2,5.476297396570981,13.8542494271535,4756,98.3545775904752,43.14484092714774,0.48934332792151713
42041,"Cumberland County, Pennsylvania",245801,121449,124352,34246,171176,36349,17164,3602,2333,239154,8262,6396,14658,18112,7728,10384,121827,531,6.05,85.3,9.397439392028511,7.368562373627446,23099,97.2957799195284,49.56326459208872,0.494094816538582
42043,"Dauphin County, Pennsylvania",273329,132330,140999,31152,188832,34904,14373,4863,2188,270039,10435,8718,19153,35516,15853,19663,133024,1215,7.23,83.8,7.8381730442067985,12.993864536876805,21424,98.79632238072067,48.668088640429666,0.4841418217605889
42045,"Delaware County, Pennsylvania",563384,270775,292609,36747,380274,82534,41912,10838,7977,555828,18426,15892,34318,56639,24417,32222,268246,1432,6.08,86.8,10.778971358789033,10.053356147849424,60727,98.65881885179557,47.61335075188504,0.48062245289181094
42047,"Elk County, Pennsylvania",30781,15435,15346,27163,22527,2833,1086,170,88,30450,855,348,1203,2846,1253,1593,14878,21,6.47,79.3,4.366329878821351,9.245963418992236,1344,98.92466131704623,48.33501185796433,0.5014456970208895
42049,"Erie County, Pennsylvania",277794,137134,140660,26361,188102,33980,13513,2408,1731,272099,9867,7353,17220,44492,19590,24902,124998,576,6.26,79.1,6.354348906023888,16.016184654816158,17652,97.94991972468807,44.996652195511786,0.49365357063147514
42051,"Fayette County, Pennsylvania",133160,65640,67520,24247,97009,10311,3483,649,519,129734,4949,3595,8544,24348,10549,13799,53049,325,8.82,81.1,3.492790627816161,18.28477020126164,4651,97.42715530189245,39.838540102132775,0.492940823069991
42053,"Forest County, Pennsylvania",7388,5972,1416,14989,6072,272,129,1,25,2901,83,38,121,404,200,204,718,11,6.85,80.6,2.097996751488901,5.468327016783974,155,39.266377910124525,9.718462371413102,0.8083378451543043
42055,"Franklin County, Pennsylvania",153003,75535,77468,28985,106187,13003,6745,1303,838,151587,8885,6937,15822,15643,7059,8584,71002,369,7.08,84.8,5.807729260210584,10.223982536290139,8886,99.07452795043234,46.405626033476466,0.49368313039613604
42057,"Fulton County, Pennsylvania",14631,7376,7255,25273,10462,823,476,50,59,14594,636,470,1106,1665,763,902,6504,31,7.54,84.4,3.9983596473241745,11.379946688538036,585,99.74711229581027,44.45355751486569,0.5041350557036429
42059,"Greene County, Pennsylvania",37338,19397,17941,25574,26529,3051,1326,141,254,34890,1175,1040,2215,5012,2161,2851,14313,161,9.6,82.3,4.609245272912315,13.423322084739407,1721,93.44367668327173,38.333601156998235,0.5194975628046494
42061,"Huntingdon County, Pennsylvania",45686,24129,21557,22908,32575,3395,1196,132,245,41754,1580,1225,2805,5517,2348,3169,18110,177,6.35,82.9,3.4430678982620497,12.075909468983934,1573,91.3934246815217,39.640152344263015,0.5281486669876987
42063,"Indiana County, Pennsylvania",86551,43449,43102,25014,55950,7622,3533,467,1102,85107,4511,3858,8369,13362,6390,6972,37243,434,7.44,81.2,5.894790354819702,15.438296495707734,5102,98.33161950757356,43.03012096913958,0.5020045984448476
42065,"Jefferson County, Pennsylvania",44258,21963,22295,23895,31358,3341,1228,255,145,43723,1945,1829,3774,6157,2637,3520,19494,178,6.91,79.9,3.678431018121018,13.911609200596502,1628,98.79117899588775,44.046274119933116,0.49624926566948346
42067,"Juniata County, Pennsylvania",24448,12210,12238,24068,17088,1497,767,72,59,24203,1689,1293,2982,3155,1455,1700,11096,52,6.58,83.8,3.673102094240838,12.90494109947644,898,98.99787303664921,45.38612565445026,0.4994273560209424
42069,"Lackawanna County, Pennsylvania",211960,102652,109308,27258,149213,25419,10891,2341,1625,208088,6987,4698,11685,31419,13317,18102,95459,481,6.51,79.6,7.009341385167013,14.823079826382337,14857,98.17324023400641,45.03632760898283,0.4842989243253444
42071,"Lancaster County, Pennsylvania",536494,262686,273808,29280,357748,60405,25951,4901,3445,530084,32482,31229,63711,54244,24160,30084,262905,2158,6.42,84.8,6.392802156221691,10.110830689625606,34297,98.80520565001659,49.00427590988902,0.48963455322892707
42073,"Lawrence County, Pennsylvania",88231,42663,45568,26918,62962,8535,3327,758,450,87203,2578,2453,5031,12051,5124,6927,38460,287,6.19,83.3,5.139916809284719,13.658464711949314,4535,98.83487663066269,43.590121385907445,0.4835375321598985
42075,"Lebanon County, Pennsylvania",137616,67390,70226,27916,94169,11992,5473,1105,612,135907,7624,6342,13966,14084,6344,7740,64767,204,8.69,83.8,5.22468317637484,10.234275084292523,7190,98.75813858853621,47.063568189745375,0.489695965585397
42077,"Lehigh County, Pennsylvania",360774,176067,184707,30988,245179,43443,20550,4083,3296,355811,15896,12288,28184,46596,20116,26480,171147,995,7.53,85.1,7.741411520785866,12.915564868865273,27929,98.62434654381968,47.438839827703774,0.48802574464900467
42079,"Luzerne County, Pennsylvania",318222,156922,161300,26809,226690,32366,14547,2916,1866,310400,11589,8774,20363,46537,20645,25892,145813,668,7.01,79.8,6.074061504232894,14.624067474907454,19329,97.54196755723991,45.82115629969015,0.493121154414214
42081,"Lycoming County, Pennsylvania",115398,56644,58754,26265,80444,11549,4591,1046,554,112226,4149,3189,7338,15375,6856,8519,52999,439,7.19,81.4,5.364911003656909,13.323454479280404,6191,97.25125218807952,45.92713911852892,0.4908577271703149
42083,"McKean County, Pennsylvania",42070,21802,20268,24868,29718,3277,1491,226,181,40024,1354,1115,2469,6738,3025,3713,18080,135,6.12,78.7,4.51152840503922,16.016163536962207,1898,95.13667696695983,42.97599239362967,0.5182315188970763
42085,"Mercer County, Pennsylvania",113623,55992,57631,25499,79399,11097,4824,913,864,109671,4592,3519,8111,14521,6263,8258,48926,373,6.1,81.5,5.809563204632865,12.779982925992096,6601,96.52183096732176,43.05994384939669,0.49278755181609357
42087,"Mifflin County, Pennsylvania",46452,22748,23704,23568,32506,2744,927,180,115,45853,3103,2662,5765,6133,2671,3462,20487,334,7.08,82.9,2.6306725221734264,13.202876087143718,1222,98.71049685697064,44.10359080340997,0.48970980797382246
42089,"Monroe County, Pennsylvania",167306,82610,84696,27439,114267,17826,7609,1031,945,166303,7915,6434,14349,18309,8670,9639,76460,515,6.27,79,5.729023465984484,10.943421036902443,9585,99.40049968321519,45.70069214493204,0.49376591395407216
42091,"Montgomery County, Pennsylvania",818677,397990,420687,45048,573128,154681,83838,22492,15502,804641,19439,16509,35948,50942,22194,28748,419127,1998,5.89,86.8,14.881571120234232,6.2224784622018205,121832,98.28552652633456,51.195648589126115,0.4861380007011312
42093,"Montour County, Pennsylvania",18302,8858,9444,31818,13425,2263,1087,512,237,17682,535,549,1084,1851,750,1101,8545,73,8.85,83,10.031690525625615,10.113648781553929,1836,96.61239208829636,46.68888646049612,0.48399082067533605
42095,"Northampton County, Pennsylvania",300941,147829,153112,32608,209237,38279,16335,3101,2546,298131,11221,7866,19087,26583,12094,14489,145381,1876,6.93,83.7,7.304421796963524,8.833292904589271,21982,99.06626215769869,48.30880471587454,0.49122253199132054
42097,"Northumberland County, Pennsylvania",93038,46851,46187,24278,67574,6702,2875,534,267,89131,3607,2724,6331,12762,6009,6753,40748,377,9.57,82.6,3.9510737548098627,13.716975859326297,3676,95.80064059846514,43.797158150433155,0.5035684344031471
42099,"Perry County, Pennsylvania",45878,23135,22743,28900,32359,3666,1363,246,95,45351,2337,1937,4274,3791,1720,2071,22743,117,6.23,83.9,3.7141985265268755,8.263219843933912,1704,98.85130127730066,49.57277998169057,0.5042722001830943
42101,"Philadelphia County, Pennsylvania",1569657,742412,827245,24811,1051996,166567,78460,24746,15063,1555692,93129,71704,164833,393924,175972,217952,649574,6437,6,87.2,7.534703441579912,25.09618343370558,118269,99.11031518350825,41.38318116633124,0.4729772173156301
42103,"Pike County, Pennsylvania",55687,27956,27731,31156,40380,6575,3230,622,284,55290,2087,1487,3574,5452,2447,3005,24252,136,6.34,79.7,7.427227180490958,9.79043582882899,4136,99.28708675274301,43.55055937651517,0.5020202201591035
42105,"Potter County, Pennsylvania",17070,8604,8466,23213,12212,1125,575,115,22,16832,870,701,1571,2415,1017,1398,6628,77,5.76,78.1,4.171060339777387,14.14762741652021,712,98.60574106619801,38.82835383714119,0.5040421792618629
42107,"Schuylkill County, Pennsylvania",144287,73691,70596,25224,105438,10914,4566,862,507,137432,5115,4242,9357,17134,7539,9595,61756,340,8.14,81.3,4.113329683200843,11.874943688620597,5935,95.2490522361682,42.80080672548463,0.5107251519540915
42109,"Snyder County, Pennsylvania",40570,20076,20494,24961,26871,3022,1119,308,257,40254,2710,2586,5296,4310,1835,2475,19516,144,9.65,83.1,4.150850382055706,10.62361350751787,1684,99.22109933448361,48.10451072220853,0.49484841015528713
42111,"Somerset County, Pennsylvania",75619,39289,36330,23877,56253,5819,2277,473,271,70780,2880,2498,5378,8935,3632,5303,32256,315,8.39,79.1,3.995027704677396,11.815813486028643,3021,93.60081461008477,42.65594625689311,0.5195651886430659
42113,"Sullivan County, Pennsylvania",6192,3234,2958,26720,4901,497,236,36,42,5995,381,174,555,783,422,361,2547,3,6.73,77.2,5.071059431524548,12.645348837209303,314,96.81847545219638,41.133720930232556,0.5222868217054264
42115,"Susquehanna County, Pennsylvania",41716,20988,20728,27823,30675,3363,1526,221,264,41421,2127,1516,3643,5350,2440,2910,18157,63,7.29,79.3,4.820692300316425,12.824815418544443,2011,99.2928372806597,43.52526608495541,0.5031163102886183
42117,"Tioga County, Pennsylvania",41550,20599,20951,25353,29294,3563,1872,304,170,41133,1973,1609,3582,5461,2287,3174,17942,121,6.32,79,5.646209386281589,13.143200962695548,2346,98.99638989169675,43.18170878459687,0.4957641395908544
42119,"Union County, Pennsylvania",45056,24776,20280,25089,30664,3907,1981,582,813,39522,2532,1570,4102,3639,1469,2170,17980,215,8.81,82.5,7.4928977272727275,8.076615767045455,3376,87.71750710227273,39.90589488636363,0.5498934659090909
42121,"Venango County, Pennsylvania",52880,26094,26786,25190,38339,4359,1868,258,103,52137,2087,1724,3811,7032,3222,3810,22552,88,7.49,81.5,4.215204236006051,13.29803328290469,2229,98.59493192133132,42.64750378214826,0.4934568835098336
42123,"Warren County, Pennsylvania",40345,20152,20193,26558,29457,3756,1356,292,152,39658,1468,1161,2629,5281,2347,2934,17828,195,6.19,79.3,4.46151939521626,13.08960218118726,1800,98.29718676415912,44.18887098773082,0.4994918825133226
42125,"Washington County, Pennsylvania",207661,101746,105915,32828,148476,28447,11212,2000,1447,205980,5829,4539,10368,19629,8815,10814,96911,428,7,82.2,7.059101131170514,9.452424865526025,14659,99.19050760614655,46.66788660364729,0.4899620053837745
42127,"Wayne County, Pennsylvania",51656,27404,24252,25569,39052,4717,2528,409,307,48066,1891,1297,3188,5323,2359,2964,20646,171,6.39,79.8,6.280006194827319,10.304708068762583,3244,93.05017810128543,39.96825150998916,0.5305095245470033
42129,"Westmoreland County, Pennsylvania",356835,174211,182624,31827,261570,46745,20039,3503,2908,353333,8820,6878,15698,36111,15865,20246,169827,694,7.03,81.6,7.412389479731528,10.119803270419101,26450,99.01859402805218,47.59258480810458,0.4882116384323287
42131,"Wyoming County, Pennsylvania",27760,13958,13802,28046,19657,2431,1062,142,69,27511,896,830,1726,2810,1087,1723,12832,36,6.58,80.3,4.585734870317003,10.122478386167147,1273,99.10302593659942,46.22478386167147,0.5028097982708933
42133,"York County, Pennsylvania",442216,218524,223692,30178,306293,47480,19201,4061,1806,437185,16110,12441,28551,44343,19051,25292,217475,1080,6.3,85.1,5.668722977006712,10.027452647574941,25068,98.8623206758688,49.17845577726722,0.4941567017023355
44001,"Bristol County, Rhode Island",49028,23625,25403,42360,34043,8420,4841,1705,956,48386,1075,977,2052,3203,1297,1906,24316,147,6.83,80.4,15.301460389981235,6.533001550134617,7502,98.69054417883659,49.59614913926736,0.4818675042832667
44003,"Kent County, Rhode Island",164012,79338,84674,37157,120189,24534,10471,2110,1482,162788,4570,3090,7660,12687,5183,7504,85273,273,7.23,80.2,8.574372606882424,7.735409604175304,14063,99.25371314294075,51.99192741994488,0.48373289759285903
44005,"Newport County, Rhode Island",83204,40952,42252,43603,60267,16852,7970,1698,1503,79839,2610,2055,4665,7178,2808,4370,43171,387,6.84,79.7,13.42603720974953,8.626989087063121,11171,95.95572328253449,51.885726647757316,0.49218787558290467
44007,"Providence County, Rhode Island",633704,307512,326192,29025,429318,72891,32274,7580,6650,624252,29682,20673,50355,101489,45261,56228,298178,2985,7.73,80.3,7.338441922411725,16.015205837425675,46504,98.5084518955222,47.053198338656536,0.485261257621855
44009,"Washington County, Rhode Island",126190,61154,65036,39568,85444,21818,11762,2378,2501,125258,3054,1995,5049,11569,5188,6381,62950,234,7.59,79.8,13.187257310404945,9.167921388382597,16641,99.26143117521198,49.88509390601474,0.4846184325223869
45001,"Abbeville County, South Carolina",24788,12044,12744,19234,17110,1708,587,120,102,24567,1404,1575,2979,5474,2706,2768,9245,99,6.03,90.9,3.2636759722446347,22.083266096498306,809,99.10843956753267,37.29627238986606,0.48588026464418266
45003,"Aiken County, South Carolina",165707,80260,85447,26222,115170,18831,8073,1432,1435,163863,9884,9069,18953,27183,12016,15167,69348,274,8.81,92.1,6.602014398908918,16.404255704345623,10940,98.887192454151,41.849770981310385,0.48434888085596867
45005,"Allendale County, South Carolina",9402,4952,4450,13439,6676,457,157,0,15,8262,608,593,1201,2508,1127,1381,2623,26,6.39,91.8,1.8293980004254413,26.675175494575623,172,87.87492022973835,27.898319506487983,0.526696447564348
45007,"Anderson County, South Carolina",194174,93474,100700,24485,132734,17584,7531,1168,1271,192782,11082,10934,22016,29776,12783,16993,83648,758,6.92,90.5,5.1345700248230965,15.33469980532924,9970,99.2831172041571,43.07888800766323,0.481392977432612
45009,"Bamberg County, South Carolina",14842,7218,7624,19256,9902,1245,556,49,41,14692,1069,1282,2351,3406,1829,1577,5418,47,5.49,92.1,4.3525131383910525,22.948389704891525,646,98.98935453442932,36.50451421641288,0.4863225980326102
45011,"Barnwell County, South Carolina",21788,10369,11419,20018,14386,1187,423,40,31,21485,1629,1544,3173,5766,2509,3257,7754,89,7.2,92.5,2.2673031026252985,26.46410868367909,494,98.60932623462456,35.58839728290802,0.47590416743161373
45013,"Beaufort County, South Carolina",179316,88524,90792,34966,126904,29771,14603,3873,2313,171558,12362,10096,22458,20786,9109,11677,78413,1372,7.73,90.1,11.593499743469629,11.591826719311161,20789,95.67355952619955,43.728947779339265,0.49367596868098773
45015,"Berkeley County, South Carolina",204632,101773,102859,27010,134623,20946,8296,1288,874,199002,12464,11661,24125,25648,11195,14453,95947,694,7.7,91.9,5.110637632432855,12.533719066421675,10458,97.24871965284022,46.887583564642874,0.49734645607725086
45017,"Calhoun County, South Carolina",14808,7071,7737,24766,10738,1260,490,164,45,14693,785,1001,1786,2659,1267,1392,6198,72,6.66,91.5,4.720421393841167,17.956509994597514,699,99.22339276066991,41.85575364667747,0.4775121555915721
45019,"Charleston County, South Carolina",387847,187854,199993,35587,272967,72787,27045,9206,5297,380893,25079,21672,46751,57569,25019,32550,195293,1684,9.79,90.4,10.712471670529874,14.843224261113274,41548,98.20702493509039,50.353103156657134,0.48435078781065727
45021,"Cherokee County, South Carolina",56549,27527,29022,20516,37714,3656,1516,312,188,56233,3399,3665,7064,12292,5291,7001,21287,76,5.29,91,3.5650497798369556,21.736900740950325,2016,99.4411925940335,37.643459654458965,0.48678137544430494
45023,"Chester County, South Carolina",32424,15850,16574,20518,22373,2266,721,58,152,32248,2197,1662,3859,7019,3270,3749,12532,140,6.48,91.1,2.8713298791019,21.647545028374044,931,99.45719220330619,38.65038243276585,0.4888354305452751
45025,"Chesterfield County, South Carolina",46127,22685,23442,19768,31679,2329,822,241,173,45699,3420,2617,6037,10844,5221,5623,18790,551,5.94,91.4,2.679558609924773,23.50900773950181,1236,99.07212695384482,40.73536106835476,0.4917943937390249
45027,"Clarendon County, South Carolina",34156,16822,17334,20616,23956,2357,991,115,109,32608,2155,1870,4025,7551,3153,4398,11489,125,8.41,91.4,3.557208103993442,22.10738962407776,1215,95.46785337861576,33.63684272163017,0.4925049771636023
45029,"Colleton County, South Carolina",37581,18265,19316,21059,26057,2701,1015,215,70,36858,2592,2153,4745,8200,3607,4593,15410,267,7.79,90.9,3.459194805885953,21.81953646789601,1300,98.07615550411111,41.0047630451558,0.48601687022697637
45031,"Darlington County, South Carolina",67572,31915,35657,21225,46063,5290,2054,244,623,66826,4407,4245,8652,14997,6102,8895,26285,38,5.97,91.7,4.322796424554549,22.19410406677322,2921,98.89599242289705,38.89924820931747,0.4723110163973243
45033,"Dillon County, South Carolina",31073,14568,16505,15638,20367,1574,547,93,60,30739,3106,2047,5153,9381,4215,5166,11122,46,5.43,91.2,2.2527596305474207,30.190197277379074,700,98.92511183342452,35.79313230135487,0.4688314613973546
45035,"Dorchester County, South Carolina",151716,73919,77797,27317,100767,17690,8070,1105,763,148945,8530,7415,15945,17600,7014,10586,70325,604,7.4,91.8,6.550396794009861,11.600622215191542,9938,98.17356112736955,46.35305439109916,0.4872195417754225
45037,"Edgefield County, South Carolina",26620,14332,12288,23804,19340,2372,971,184,241,23993,1431,973,2404,3715,1464,2251,10244,73,8.4,91.7,5.244177310293013,13.955672426746807,1396,90.13148009015778,38.482344102178814,0.5383921863260707
45039,"Fairfield County, South Carolina",22868,10782,12086,21972,16425,2103,522,143,127,22565,1788,1414,3202,4808,2102,2706,8570,0,5.72,91.7,3.463354906419451,21.025013118768584,792,98.67500437292286,37.475948924260976,0.4714885429421025
45041,"Florence County, South Carolina",138537,64593,73944,23797,92623,13549,5667,814,837,136996,7451,7025,14476,26444,10859,15585,58671,414,7.18,91.6,5.282343345099143,19.088041461847737,7318,98.88766177988552,42.35041902163321,0.4662508932631716
45043,"Georgetown County, South Carolina",61065,28957,32108,28748,44790,7486,3490,702,465,60500,4551,4095,8646,11268,4568,6700,23609,279,9.41,89.8,7.626299844428068,18.452468680913782,4657,99.07475640710719,38.662081388684186,0.4741996233521657
45045,"Greenville County, South Carolina",490332,238009,252323,29132,330804,70027,29413,6290,4520,485740,31935,27441,59376,64347,27251,37096,230140,1616,7.78,89.1,8.203217411876034,13.123149213186167,40223,99.06349167502835,46.935545711885005,0.48540376724341877
45047,"Greenwood County, South Carolina",69981,32489,37492,22636,47073,7105,2884,504,478,68853,5412,4784,10196,16297,6578,9719,28816,153,6.19,91.2,5.52435661108015,23.287749532015834,3866,98.38813392206455,41.176890870379104,0.46425458338691933
45049,"Hampton County, South Carolina",20066,10350,9716,17676,13920,1069,514,32,10,18619,1023,965,1988,3407,1429,1978,7437,91,8.09,90.5,2.7708561746237415,16.978969400976776,556,92.788796969999,37.062693112728,0.5157978670387721
45051,"Horry County, South Carolina",310186,150251,159935,25804,226485,34246,13462,2601,1724,308646,26329,21812,48141,51863,23119,28744,135714,1142,10.21,90.2,5.734301354671068,16.719968019188485,17787,99.50352369223627,43.752458202497856,0.48439001115459757
45053,"Jasper County, South Carolina",27465,14058,13407,20067,19161,1894,711,115,120,26917,3121,1863,4984,6084,2933,3151,11952,74,7.84,90.7,3.4443837611505552,22.15182960131076,946,98.00473329692336,43.51720371381759,0.5118514472965593
45055,"Kershaw County, South Carolina",63734,30877,32857,23530,43847,5489,2927,296,249,63314,4060,3453,7513,10366,4716,5650,26596,215,6.26,91.5,5.447641761069445,16.26447422098095,3472,99.34101107728999,41.72968901998933,0.48446668967897827
45057,"Lancaster County, South Carolina",86544,42328,44216,26425,61355,10066,4422,533,357,84630,5695,3925,9620,13096,5817,7279,35542,321,6.2,90.8,6.1379182843409135,15.132187095581438,5312,97.78840820854133,41.06812719541505,0.48909225365132186
45059,"Laurens County, South Carolina",66508,32342,34166,20748,45268,4320,1912,225,161,65244,4457,3609,8066,13280,6101,7179,27499,179,5.77,91.2,3.4552234317676067,19.967522704035606,2298,98.09947675467613,41.346905635412284,0.48628736392614424
45061,"Lee County, South Carolina",17897,9246,8651,16972,12389,979,368,81,12,16310,1023,887,1910,4310,1917,2393,5954,122,5.85,91.7,2.575850701234844,24.08224842152316,461,91.13259205453429,33.268145499245684,0.5166228976923507
45063,"Lexington County, South Carolina",281870,137467,144403,29311,192759,37529,15619,2724,2180,278820,16460,14038,30498,35665,15512,20153,134607,2630,6.74,92.2,7.281016071238514,12.652996062014404,20523,98.9179408947387,47.754993436690675,0.48769645581296345
45065,"McCormick County, South Carolina",9694,5440,4254,22836,7963,1073,360,42,64,8445,458,296,754,1696,775,921,2624,24,6.55,91.3,4.807097173509387,17.49535795337322,466,87.11574169589437,27.06828966370951,0.5611718588817826
45067,"Marion County, South Carolina",31765,14675,17090,18556,21698,2431,963,62,113,31641,2310,2114,4424,8306,3888,4418,11514,43,6.76,90.9,3.582559420746104,26.148276404848104,1138,99.60963324413663,36.24744215331339,0.4619864630883047
45069,"Marlboro County, South Carolina",27505,14565,12940,16561,19603,1137,565,23,15,24436,1541,1461,3002,6482,2521,3961,9499,28,5.55,91.8,2.1923286675149973,23.56662425013634,603,88.84202872205054,34.53553899291038,0.5295400836211598
45071,"Newberry County, South Carolina",37914,18494,19420,22190,25802,3004,1086,74,260,37478,2213,1501,3714,7282,3214,4068,16020,12,6.2,91.9,3.745318352059925,19.206625520915757,1420,98.85002901302948,42.25352112676056,0.48778815213377646
